ID,Name,Sex,Age,Height,Weight,Team,Year,Season,City,Sport,Event,Medal
14237,Enrico Bovone,M,22.0,210.0,105.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
14308,Stanislav Boyadzhiev,M,23.0,187.0,80.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
14699,Boycho Branzov,M,22.0,200.0,92.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
16187,Sauro Bufalini,M,27.0,197.0,95.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
16796,Francisco Buscat Durln,M,28.0,175.0,66.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
17406,Miguel Caldern Gmez,M,17.0,183.0,79.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
17565,Doudas Leydi Camara,M,21.0,185.0,73.0,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
17855,ngel Cancel Acevedo,M,28.0,190.0,84.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
17920,Rafael Caizares Poey,M,18.0,180.0,82.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
19278,Henryk Sylwester Cegielski,M,22.0,193.0,83.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
19386,Dragutin ermak,M,24.0,190.0,92.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
19858,Pedro Chapp Garca,M,23.0,195.0,97.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
20089,Francisco Checa,M,28.0,175.0,69.0,Panama,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
20508,Noureddine Cherradi,M,,,,Morocco,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
21030,Choi Jong-Gyu,M,21.0,188.0,80.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
21943,John Richard Clawson,M,24.0,193.0,91.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
22199,Jess Codina Burgon,M,29.0,179.0,71.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
22757,Claude Constantino,M,29.0,,,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
23057,Francisco Crdova,M,24.0,196.0,86.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
23251,Kreimir osi,M,19.0,209.0,94.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
23262,Massimo Cosmelli,M,25.0,180.0,76.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
24061,"Tefilo ""Teo"" Cruz Downs",M,26.0,200.0,81.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
24207,Inocente Cuesta Chapmann,M,24.0,180.0,80.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
24487,Vladimir Cvetkovi,M,27.0,196.0,92.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
25023,Raymond Dalmau Prez,M,19.0,194.0,100.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
25166,Ivo Daneu,M,31.0,183.0,80.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
26637,Luis Carlos de Santiago Zabaleta,M,22.0,187.0,79.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
26966,"Donald Francis ""Don"" Dee",M,25.0,201.0,93.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
27133,Carlos Enrique del Pozo Tur,M,25.0,198.0,87.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
28118,Babacar Dia,M,25.0,,,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
28140,Mansour Diagne,M,35.0,,,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
28627,Mincho Dimov,M,28.0,178.0,68.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
28712,Papa Malick Diop,M,23.0,185.0,60.0,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
28726,Farouk Al-Dioury,M,25.0,195.0,75.0,Morocco,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
29804,Khristo Doychinov,M,24.0,202.0,105.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
32194,Khalil El-Yamani,M,24.0,185.0,75.0,Morocco,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
32364,Elicer Ellis Carrasco,M,22.0,190.0,90.0,Panama,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
33903,Cheikh Amadou Fall,M,22.0,182.0,70.0,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
35322,Stefan Filipov,M,25.0,183.0,78.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
35688,Ottorino Flaborea,M,28.0,197.0,105.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
35891,"Danilo Zoleta ""Danny"" Florencio",M,21.0,178.0,73.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
36551,"Calvin Bernard ""Cal"" Fowler",M,28.0,186.0,77.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
37067,Kazimierz Frelkiewicz,M,28.0,181.0,75.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
37336,Jaime Frontera Colley,M,27.0,190.0,96.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
38578,Hlio Rubens Garcia,M,27.0,185.0,76.0,Brazil,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
38673,Pablo Garca Leon,M,22.0,187.0,88.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
39049,Guido Carlo Gatti,M,30.0,192.0,85.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
41536,Jacinto Gonzlez Peralta,M,27.0,189.0,81.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
42319,Luis Enrique Grajeda Alvarado,M,31.0,179.0,72.0,Mexico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
43594,Arturo Guerrero Moreno,M,20.0,192.0,84.0,Mexico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
43636,Alioune Badara Guye,M,19.0,197.0,75.0,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
44193,Toms Gutirrez Ferrer,M,27.0,182.0,78.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
44258,Alejandro Guzmn Arellano,M,22.0,193.0,88.0,Mexico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
44315,Gwak Hyeon-Chae,M,21.0,184.0,73.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
44428,Ha Ui-Geon,M,25.0,189.0,80.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
46562,John Alexander Hatch Bluth,M,21.0,194.0,86.0,Mexico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
46596,"Joseph ""Joe"" Hatton Goray",M,20.0,191.0,73.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
46886,Spencer Haywood,M,19.0,203.0,102.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
47882,Rafael Heredia Estrella,M,31.0,190.0,78.0,Mexico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
48157,Ruperto Herrera Tabio,M,18.0,198.0,95.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
50132,"Wilmer Frederick ""Bill"" Hosket",M,21.0,203.0,102.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
54072,Robert Jaworski,M,22.0,183.0,84.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
54683,Gianluigi Jessi,M,23.0,185.0,78.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
56396,Edward Jurkiewicz,M,20.0,195.0,90.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
57362,Vadim Pavlovich Kapranov,M,28.0,190.0,85.0,Soviet Union,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
57899,Andrzej Zdzisaw Kasprzak,M,22.0,198.0,85.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
59439,Georgi Khristov,M,20.0,181.0,79.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
60007,Kim In-Geon,M,24.0,180.0,70.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
60157,Kim Mu-Hyeon,M,27.0,177.0,72.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
60334,Kim Yeong-Il,M,26.0,187.0,80.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
60486,"James H. ""Jim"" King",M,25.0,201.0,91.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
60755,Ivaylo Kirov,M,21.0,193.0,89.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
62724,Radivoj Kora,M,29.0,193.0,94.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
62743,Grzegorz Henryk Korcz,M,22.0,194.0,89.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
63448,Serhiy Ivanovych Kovalenko,M,21.0,216.0,111.0,Soviet Union,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
64050,Anatoli Krikun,M,20.0,190.0,87.0,Soviet Union,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
65489,Bolesaw Jan Kwiatkowski,M,26.0,185.0,81.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
65879,Abderraouf Laghrissi,M,,183.0,70.0,Morocco,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
67791,Lee Byeong-Gu,M,26.0,175.0,68.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
67971,Lee In-Pyo,M,25.0,179.0,73.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
69849,Bohdan Stanisaw Likszo,M,28.0,199.0,106.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
70433,Jaak Lipso,M,28.0,200.0,95.0,Soviet Union,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
71146,Gianfranco Lombardi,M,27.0,194.0,96.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
71890,Mieczysaw Edwin opatka,M,29.0,196.0,95.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
72552,"Clifford Bruce ""Cliff"" Luyk Diem",M,27.0,202.0,90.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
73993,Calixto Malcon,M,21.0,190.0,86.0,Panama,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
74005,Czesaw Malec,M,27.0,194.0,83.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
74951,Enrique Margall Tauler,M,24.0,195.0,87.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
75013,"Jaime L. ""Jimmy"" Mariano",M,26.0,193.0,75.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
75254,Zoran Maroevi,M,26.0,204.0,95.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
75309,Wlamir Marques,M,31.0,185.0,80.0,Brazil,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
75315,Alfonso R. Mrquez,M,30.0,183.0,76.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
75688,Alfonso Martnez Gmez,M,31.0,190.0,89.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
75775,Juan Antonio Martnez Arroyo,M,24.0,182.0,75.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
76111,Massimo Masini,M,23.0,208.0,105.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
77259,"William ""Bill"" McCadney",M,33.0,200.0,96.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
78407,Rogelio C. Melencio,M,29.0,183.0,79.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
78754,Luiz Cludio Menon,M,24.0,196.0,96.0,Brazil,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
79636,Emil Mikhaylov,M,25.0,163.0,60.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
80069,Abdel Wahed Ben Siamar Mimun,M,,180.0,70.0,Morocco,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
81440,Miguel Montalvo Montalvo,M,25.0,198.0,84.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
82467,"Carlos ""Mosquito"" Domingos Massoni",M,29.0,178.0,80.0,Brazil,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
84744,Antonio Nava Cano,M,20.0,190.0,76.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
84894,Moussa Narou N'Diaye,M,33.0,,,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
86081,Adam Maria Niemiec,M,21.0,191.0,81.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
87897,"Edgardo L. ""Ed"" Ocampo",M,30.0,169.0,71.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
89596,Mariano Ortz Marrero,M,24.0,186.0,85.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
89795,Julio Osorio Quintana,M,29.0,190.0,76.0,Panama,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
91020,Pando Pandov,M,21.0,193.0,91.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
91181,"Adriano R. ""Jun"" Papa, Jr.",M,23.0,180.0,75.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
91506,Park Han,M,22.0,191.0,83.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
91913,Andrzej Mieczysaw Pasiorowski,M,22.0,203.0,98.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
92184,Modestas Juozapas Paulauskas,M,23.0,193.0,90.0,Soviet Union,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
92844,Giusto Pellanera,M,30.0,186.0,80.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
93127,"Davis Peralta Checa, Jr.",M,20.0,175.0,59.0,Panama,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
93292,Conrado Prez Armenteros,M,17.0,181.0,72.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
95437,Nikola Plea,M,20.0,187.0,86.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
95971,Anatoliy Ivanovych Polyvoda,M,21.0,200.0,105.0,Soviet Union,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
96079,"Ricardo Antonio ""Rico"" Pontvianne Jimnez",M,24.0,189.0,83.0,Mexico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
96272,Adolfo Porrata Doria,M,20.0,184.0,86.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
97948,Carlos Mario Quintanar Rohana,M,29.0,194.0,87.0,Mexico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
98292,"Manuel ""Manolo"" Raga Navarro",M,24.0,187.0,77.0,Mexico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
98479,Trajko Rajkovi,M,30.0,204.0,96.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
98742,Vicente Ramos Cecilio,M,21.0,178.0,80.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
99262,Slavey Raychev,M,24.0,187.0,78.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
99321,Dragoslav Ranatovi,M,27.0,190.0,90.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
99416,Carlo Recalcati,M,23.0,183.0,73.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
100231,Ramn Reyes Quijano,M,31.0,193.0,93.0,Panama,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
100232,Renato B. Reyes,M,24.0,180.0,75.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
100274,Alberto C. Reynoso,M,28.0,188.0,98.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
100368,Moulay Ahmed Riadh,M,20.0,178.0,74.0,Morocco,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
101110,Pedro Rivas Reyna,M,22.0,186.0,61.0,Panama,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
101745,Emiliano Rodrguez Rodrguez,M,31.0,184.0,74.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
102075,Joaqun G. Rojas,M,30.0,175.0,63.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
102507,"Carmo ""Rosa Branca"" de Souza",M,28.0,190.0,89.0,Brazil,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
104141,Claude Sadio,M,24.0,,,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
104277,Jos Luis Sagi-Vela Fernndez-Pavon,M,24.0,189.0,87.0,Spain,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
104466,Zurab Sak'andelidze,M,23.0,186.0,81.0,Soviet Union,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
104538,Dimitar Sakhanikov,M,26.0,187.0,84.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
106116,Glynn Saulters,M,23.0,188.0,80.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
106374,Moukhtar Sayed,M,26.0,184.0,77.0,Morocco,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
106477,Celso Luiz Scarpini,M,23.0,191.0,87.0,Brazil,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
107981,"Charles Thomas ""Charlie"" Scott",M,19.0,196.0,82.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
108107,Abderrahmane Sebbar,M,,175.0,70.0,Morocco,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
108142,Babacar Seck,M,24.0,192.0,82.0,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
108453,Yury Gennadyevich Selikhov,M,25.0,185.0,82.0,Soviet Union,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
108604,Moussa Sne,M,22.0,,,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
108827,"Srgio ""Srgio Macarro"" de Toledo Machado",M,23.0,191.0,88.0,Brazil,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
110472,"Michael Barnwell ""Mike"" Silliman",M,24.0,198.0,105.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
110748,Jos Edvar Simes,M,25.0,185.0,80.0,Brazil,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
110921,Sin Dong-Pa,M,24.0,187.0,74.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
110967,Luis Sinclair Murrell,M,21.0,190.0,94.0,Panama,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
111585,Petar Skansi,M,24.0,206.0,104.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
112950,Damir olman,M,19.0,200.0,93.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
113637,"John Kenneth ""Ken"" Spain",M,22.0,206.0,109.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
113696,Valentin Spasov,M,22.0,192.0,86.0,Bulgaria,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
114288,Franklin Standard Johnson,M,19.0,197.0,90.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
116136,Antnio Salvador Sucar,M,29.0,200.0,100.0,Brazil,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
120495,Fernando Tiscareo Gonzlez,M,23.0,186.0,77.0,Mexico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
120804,"Elias B. Tolentino, Jr.",M,25.0,188.0,77.0,Philippines,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
121003,Priit Tomson,M,25.0,192.0,86.0,Soviet Union,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
121642,Wodzimierz Bonifacy Trams,M,24.0,189.0,85.0,Poland,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
121682,Boubacar Traor,M,21.0,190.0,72.0,Senegal,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
123886,Csar Valds Lpez,M,26.0,186.0,87.0,Cuba,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
126279,Gabriele Vianello,M,30.0,191.0,83.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
126904,Paolo Vittori,M,30.0,191.0,91.0,Italy,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
127224,Gennady Georgiyevich Volnov,M,28.0,200.0,84.0,Soviet Union,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Bronze
129093,Norris Webb,M,22.0,193.0,82.0,Panama,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
129996,"Joseph Henry ""Jo-Jo"" White",M,21.0,191.0,89.0,USA,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Gold
133318,Yu Hui-Hyeong,M,19.0,183.0,75.0,South Korea,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
133882,Alberto Zamot Bula,M,25.0,170.0,75.0,Puerto Rico,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
134187,"Jos Geraldo ""Z Geraldo"" de Castro",M,18.0,200.0,79.0,Brazil,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,
135241,Aljoa orga,M,21.0,200.0,91.0,Yugoslavia,1968,Summer,Mexico City,Basketball,Basketball Men's Basketball,Silver
192,Ahmed El-Sayed Abdel Hamid Mobarak,M,25.0,189.0,85.0,Egypt,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
202,Awad Abdel Nabi Awad,M,19.0,198.0,80.0,Egypt,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
370,Shigeaki Abe,M,24.0,178.0,70.0,Japan,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
947,Adilson de Freitas Nascimento,M,20.0,195.0,88.0,Brazil,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
1009,William Adornado,M,21.0,187.0,77.0,Philippines,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
3171,Jos Miguel lvarez Pozo,M,22.0,198.0,97.0,Cuba,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Bronze
3529,Karl Ampt,M,23.0,190.0,80.0,West Germany,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
4680,Jos Aparecido Aparecido dos Santos,M,25.0,201.0,88.0,Brazil,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
7150,Ji Balatk,M,21.0,190.0,83.0,Czechoslovakia,1972,Summer,Munich,Basketball,Basketball Men's Basketball,
7586,"Michael Allen ""Mike"" Bantom",M,20.0,203.0,93.0,USA,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
